,27,58,5,14,11,17,12,34,46,17,4,6,11,17,70,,,46.6%,35.7%,64.7%,,,20,72,6,36,7,10,19,23,42,12,6,6,9,15,53,,,27.8%,16.7%,70.0%,
,20,53,6,21,13,16,9,23,32,16,9,3,9,18,59,,,37.7%,28.6%,81.3%,,,23,55,5,24,12,21,16,26,42,14,7,4,12,15,63,,,41.8%,20.8%,57.1%,
,20,44,5,14,16,19,5,16,21,5,8,0,14,17,61,,,45.5%,35.7%,84.2%,,,32,52,14,26,13,20,8,18,26,14,9,0,9,16,91,,,61.5%,53.8%,65.0%,
,21,56,9,19,23,32,12,29,41,14,8,3,13,14,74,,,37.5%,47.4%,71.9%,,,24,59,8,18,12,17,8,27,35,13,7,3,12,25,68,,,40.7%,44.4%,70.6%,
,30,48,10,17,9,10,3,23,26,22,7,0,19,19,79,,,62.5%,58.8%,90.0%,,,30,63,11,27,6,12,11,14,25,23,9,3,12,14,77,,,47.6%,40.7%,50.0%,
,30,57,6,17,10,11,5,18,23,17,10,3,11,12,76,,,52.6%,35.3%,90.9%,,,29,61,6,20,6,13,17,22,39,15,7,0,18,12,70,,,47.5%,30.0%,46.2%,
,24,56,7,24,13,21,10,31,41,21,3,3,8,14,68,,,42.9%,29.2%,61.9%,,,27,62,8,19,5,10,8,25,33,19,6,4,7,16,67,,,43.5%,42.1%,50.0%,
,23,48,5,15,6,15,7,21,28,20,12,3,9,12,57,,,47.9%,33.3%,40.0%,,,18,47,3,10,10,14,10,25,35,9,5,5,16,14,49,,,38.3%,30.0%,71.4%,
,17,52,10,31,14,17,4,35,39,14,4,2,8,20,58,,,32.7%,32.3%,82.4%,,,15,52,7,26,16,23,4,32,36,11,6,2,7,17,53,,,28.8%,26.9%,69.6%,
,24,59,3,18,14,28,11,25,36,6,7,3,10,22,65,,,40.7%,16.7%,50.0%,,,25,60,8,21,16,23,16,30,46,8,5,2,15,20,74,,,41.7%,38.1%,69.6%,
,24,59,8,22,5,10,6,28,34,19,7,1,7,9,61,,,40.7%,36.4%,50.0%,,,26,67,3,13,2,3,9,34,43,14,6,1,7,14,57,,,38.8%,23.1%,66.7%,
,21,49,1,13,19,24,7,25,32,10,10,7,7,10,62,,,42.9%,7.7%,79.2%,,,23,59,5,14,4,8,14,24,38,13,5,2,12,15,55,,,39.0%,35.7%,50.0%,
,22,53,3,8,9,14,12,21,33,14,5,1,11,13,56,,,41.5%,37.5%,64.3%,,,21,47,6,19,10,12,7,20,27,11,3,2,13,16,58,,,44.7%,31.6%,83.3%,
,18,57,2,19,9,16,14,25,39,7,4,0,15,9,47,,,31.6%,10.5%,56.3%,,,28,61,9,30,2,3,9,26,35,22,13,2,9,19,67,,,45.9%,30.0%,66.7%,
,19,62,4,26,10,14,13,31,44,13,6,4,13,20,52,,,30.6%,15.4%,71.4%,,,14,46,8,20,18,27,4,30,34,11,6,3,12,15,54,,,30.4%,40.0%,66.7%,
,18,47,6,21,15,24,8,21,29,12,6,2,7,18,57,,,38.3%,28.6%,62.5%,,,23,46,5,10,7,13,6,24,30,14,4,2,11,17,58,,,50.0%,50.0%,53.8%,
,24,58,10,21,5,8,7,24,31,15,12,4,6,13,63,,,41.4%,47.6%,62.5%,,,19,52,6,20,11,13,8,29,37,12,1,5,15,12,55,,,36.5%,30.0%,84.6%,
,32,75,11,33,12,21,20,26,46,20,4,5,8,13,87,,,42.7%,33.3%,57.1%,,,34,70,10,24,11,14,12,24,36,22,5,7,7,15,89,,,48.6%,41.7%,78.6%,
,22,57,7,20,10,14,11,27,38,8,6,4,9,13,61,,,38.6%,35.0%,71.4%,,,23,52,10,21,7,10,4,26,30,16,5,0,8,13,63,,,44.2%,47.6%,70.0%,
,22,57,7,20,20,25,10,27,37,10,6,2,11,17,71,,,38.6%,35.0%,80.0%,,,20,51,8,21,16,20,6,28,34,9,8,1,14,19,64,,,39.2%,38.1%,80.0%,
,22,51,7,18,16,20,3,21,24,15,4,3,10,17,67,,,43.1%,38.9%,80.0%,,,30,60,7,18,18,26,14,27,41,16,6,5,7,15,85,,,50.0%,38.9%,69.2%,
,17,51,7,23,16,18,14,16,30,12,8,1,12,17,57,,,33.3%,30.4%,88.9%,,,24,44,6,17,8,15,8,20,28,11,8,1,13,14,62,,,54.5%,35.3%,53.3%,
,21,55,3,14,4,7,6,27,33,3,3,0,7,10,49,,,38.2%,21.4%,57.1%,,,25,60,9,30,8,11,9,30,39,5,6,3,3,9,67,,,41.7%,30.0%,72.7%,
,20,59,9,26,13,17,14,21,35,8,5,3,9,24,62,,,33.9%,34.6%,76.5%,,,22,40,5,12,22,34,6,26,32,14,1,3,10,18,71,,,55.0%,41.7%,64.7%,
,22,57,11,27,7,14,9,25,34,18,6,3,9,13,62,,,38.6%,40.7%,50.0%,,,27,65,9,25,8,9,13,29,42,16,5,5,10,17,71,,,41.5%,36.0%,88.9%,
